OrderNumber,Sales Channel,WarehouseCode,ProcuredDate,OrderDate,ShipDate,DeliveryDate,CurrencyCode,_SalesTeamID,_CustomerID,_StoreID,_ProductID,Order Quantity,Discount Applied,Unit Cost,Unit Price,Sales,Total Cost,Profit,Year,Month,Profit Margin (%)
SO - 0007097,Distributor,WARE-NBV1002,2020-06-18,2020-09-06,2020-09-13,2020-09-21,USD,23,29,80,28,1,0.15,818.07,1105.5,939.675,818.07,121.6049999999999,2020,September,12.941176470588225
SO - 0007098,Online,WARE-XYS1001,2020-06-18,2020-09-06,2020-09-23,2020-10-02,USD,13,21,27,36,5,0.05,865.64,1139.0,5410.25,4328.2,1082.0500000000002,2020,September,20.000000000000004
SO - 0007099,Distributor,WARE-XYS1001,2020-06-18,2020-09-06,2020-10-03,2020-10-09,USD,23,42,2,10,1,0.08,1598.75,3899.4,3587.4480000000003,1598.75,1988.6980000000003,2020,September,55.434894108569665
SO - 0007100,Distributor,WARE-XYS1001,2020-06-18,2020-09-06,2020-09-25,2020-10-04,USD,24,33,57,33,2,0.1,851.57,1038.5,1869.3,1703.14,166.15999999999985,2020,September,8.88888888888888
SO - 0007101,Wholesale,WARE-UHY1004,2020-06-18,2020-09-07,2020-09-26,2020-10-03,USD,28,7,205,29,4,0.08,93.8,167.5,616.4,375.2,241.2,2020,September,39.130434782608695
SO - 0007102,Online,WARE-PUJ1005,2020-03-10,2020-09-07,2020-10-04,2020-10-13,USD,18,20,268,45,4,0.1,1947.29,2318.2,8345.52,7789.16,556.3600000000006,2020,September,6.666570806852066
SO - 0007103,In-Store,WARE-NMK1003,2020-06-18,2020-09-07,2020-09-29,2020-10-07,USD,7,17,96,6,8,0.1,2869.28,3825.7,27545.04,22954.24,4590.799999999999,2020,September,16.666521449959774
SO - 0007104,In-Store,WARE-MKL1006,2020-06-18,2020-09-07,2020-09-13,2020-09-18,USD,2,16,352,32,3,0.05,117.25,234.5,668.3249999999999,351.75,316.57499999999993,2020,September,47.368421052631575
SO - 0007105,In-Store,WARE-UHY1004,2020-06-18,2020-09-07,2020-09-17,2020-09-22,USD,2,6,243,40,1,0.05,451.04,1025.1,973.8449999999999,451.04,522.8049999999998,2020,September,53.684621269298496
SO - 0007106,In-Store,WARE-XYS1001,2020-06-18,2020-09-07,2020-09-15,2020-09-20,USD,12,43,33,2,7,0.4,159.33,194.3,816.0600000000001,1115.3100000000002,-299.2500000000001,2020,September,-36.67009778692744
SO - 0007107,In-Store,WARE-NMK1003,2020-06-18,2020-09-07,2020-09-22,2020-09-25,USD,6,48,143,36,4,0.08,3360.72,5092.0,18738.56,13442.88,5295.680000000002,2020,September,28.2608695652174
SO - 0007108,Online,WARE-NBV1002,2020-03-10,2020-09-07,2020-10-02,2020-10-04,USD,16,32,67,21,7,0.15,819.48,1011.7,6019.615000000001,5736.360000000001,283.2550000000001,2020,September,4.705533493421092
SO - 0007109,Distributor,WARE-NMK1003,2020-03-10,2020-09-07,2020-09-27,2020-10-04,USD,21,47,153,40,4,0.1,515.7,1199.3,4317.48,2062.8,2254.6799999999994,2020,September,52.222129575585754
SO - 0007110,In-Store,WARE-PUJ1005,2020-06-18,2020-09-07,2020-10-02,2020-10-04,USD,3,19,302,23,2,0.05,2383.86,3973.1,7548.889999999999,4767.72,2781.169999999999,2020,September,36.84210526315789
SO - 0007111,In-Store,WARE-NMK1003,2020-06-18,2020-09-07,2020-10-04,2020-10-06,USD,3,31,168,21,6,0.08,439.52,1072.0,5917.4400000000005,2637.12,3280.3200000000006,2020,September,55.434782608695656
SO - 0007112,In-Store,WARE-NMK1003,2020-06-18,2020-09-07,2020-09-25,2020-10-02,USD,5,10,161,27,3,0.08,2440.21,3169.1,8746.716,7320.63,1426.0860000000002,2020,September,16.304244930325854
SO - 0007113,In-Store,WARE-NMK1003,2020-06-18,2020-09-08,2020-10-01,2020-10-11,USD,10,43,192,7,2,0.05,763.53,991.6,1884.04,1527.06,356.98,2020,September,18.94758073077005
SO - 0007114,Online,WARE-XYS1001,2020-06-18,2020-09-08,2020-09-12,2020-09-16,USD,13,2,47,31,4,0.05,157.38,194.3,738.34,629.52,108.82000000000005,2020,September,14.738467372755103
SO - 0007115,In-Store,WARE-MKL1006,2020-06-18,2020-09-08,2020-09-26,2020-10-05,USD,3,34,337,45,7,0.15,2914.5,3886.0,23121.7,20401.5,2720.2000000000007,2020,September,11.764705882352944
SO - 0007116,Online,WARE-NBV1002,2020-06-18,2020-09-08,2020-10-02,2020-10-05,USD,13,12,64,13,4,0.15,728.96,1139.0,3872.6,2915.84,956.7599999999998,2020,September,24.70588235294117
SO - 0007117,Wholesale,WARE-NBV1002,2020-06-18,2020-09-08,2020-10-02,2020-10-05,USD,26,15,77,26,7,0.1,107.13,261.3,1646.19,749.91,896.2800000000001,2020,September,54.44572011736191
SO - 0007118,Distributor,WARE-UHY1004,2020-06-18,2020-09-08,2020-09-18,2020-09-25,USD,21,20,233,13,8,0.2,660.69,1159.1,7418.24,5285.52,2132.7199999999993,2020,September,28.74967647312569
SO - 0007119,Online,WARE-MKL1006,2020-06-18,2020-09-08,2020-09-18,2020-09-19,USD,14,47,348,40,6,0.05,142.58,254.6,1451.2199999999998,855.48,595.7399999999998,2020,September,41.05097779799065
SO - 0007120,Online,WARE-UHY1004,2020-06-18,2020-09-09,2020-09-14,2020-09-19,USD,16,36,248,24,6,0.08,4378.58,5212.6,28773.552000000003,26271.48,2502.0720000000038,2020,September,8.69573558384451
SO - 0007121,Distributor,WARE-NBV1002,2020-06-18,2020-09-09,2020-09-18,2020-09-27,USD,23,18,66,18,1,0.08,611.71,1112.2,1023.224,611.71,411.514,2020,September,40.21739130434783
SO - 0007122,Online,WARE-NMK1003,2020-03-10,2020-09-09,2020-09-22,2020-09-25,USD,12,43,199,19,5,0.15,849.83,1011.7,4299.724999999999,4249.150000000001,50.57499999999891,2020,September,1.1762380152218785
SO - 0007123,In-Store,WARE-XYS1001,2020-06-18,2020-09-09,2020-09-17,2020-09-24,USD,12,38,8,41,3,0.05,532.65,1005.0,2864.25,1597.9499999999998,1266.3000000000002,2020,September,44.21052631578948
SO - 0007124,In-Store,WARE-NMK1003,2020-06-18,2020-09-10,2020-09-23,2020-09-29,USD,8,39,123,25,8,0.1,1815.16,3490.7,25133.04,14521.28,10611.76,2020,September,42.22234954466312
SO - 0007125,Online,WARE-PUJ1005,2020-06-18,2020-09-10,2020-09-20,2020-09-26,USD,16,39,302,11,1,0.2,3921.31,6224.3,4979.4400000000005,3921.31,1058.1300000000006,2020,September,21.249979917420443
SO - 0007126,Online,WARE-MKL1006,2020-06-18,2020-09-10,2020-10-01,2020-10-10,USD,19,6,367,16,2,0.08,1113.54,1855.9,3414.856,2227.08,1187.7760000000003,2020,September,34.78260869565218
SO - 0007127,Online,WARE-PUJ1005,2020-06-18,2020-09-11,2020-09-23,2020-10-02,USD,16,33,270,39,8,0.1,2487.17,5406.9,38929.68,19897.36,19032.32,2020,September,48.888971088382945
SO - 0007128,In-Store,WARE-NBV1002,2020-06-18,2020-09-11,2020-09-24,2020-09-28,USD,11,15,62,26,3,0.1,2303.46,5118.8,13820.760000000002,6910.38,6910.380000000002,2020,September,50.000000000000014
SO - 0007129,Online,WARE-UHY1004,2020-06-18,2020-09-11,2020-09-13,2020-09-16,USD,19,45,241,36,4,0.08,846.88,1072.0,3944.96,3387.52,557.44,2020,September,14.130434782608697
SO - 0007130,In-Store,WARE-PUJ1005,2020-06-18,2020-09-11,2020-09-21,2020-09-25,USD,10,48,281,6,1,0.05,1468.1,1768.8,1680.36,1468.1,212.26,2020,September,12.63181699159704
SO - 0007131,Online,WARE-PUJ1005,2020-06-18,2020-09-11,2020-10-01,2020-10-05,USD,17,42,328,25,1,0.15,592.28,1139.0,968.15,592.28,375.87,2020,September,38.82352941176471
SO - 0007132,In-Store,WARE-UHY1004,2020-06-18,2020-09-11,2020-09-25,2020-10-01,USD,5,44,210,33,3,0.05,1830.71,3979.8,11342.43,5492.13,5850.3,2020,September,51.578894469703584
SO - 0007133,In-Store,WARE-XYS1001,2020-06-18,2020-09-11,2020-10-02,2020-10-04,USD,2,1,14,45,8,0.3,956.36,1226.1,6866.159999999999,7650.88,-784.7200000000012,2020,September,-11.428804455474403
SO - 0007134,In-Store,WARE-XYS1001,2020-06-18,2020-09-12,2020-09-22,2020-09-29,USD,10,12,29,45,5,0.05,517.78,1125.6,5346.599999999999,2588.8999999999996,2757.7,2020,September,51.57857329891894
SO - 0007135,In-Store,WARE-PUJ1005,2020-06-18,2020-09-12,2020-09-22,2020-09-27,USD,8,14,306,3,1,0.15,1338.66,2231.1,1896.435,1338.66,557.7749999999999,2020,September,29.411764705882348
SO - 0007136,In-Store,WARE-NMK1003,2020-06-18,2020-09-12,2020-09-27,2020-10-04,USD,8,46,131,10,7,0.08,464.31,703.5,4530.54,3250.17,1280.37,2020,September,28.26086956521739
SO - 0007137,Online,WARE-XYS1001,2020-06-18,2020-09-12,2020-09-29,2020-10-04,USD,15,1,41,18,8,0.3,1497.05,1782.2,9980.32,11976.4,-1996.08,2020,September,-20.000160315500906
SO - 0007138,Wholesale,WARE-PUJ1005,2020-06-18,2020-09-12,2020-09-30,2020-10-04,USD,25,9,299,8,5,0.05,4054.97,6143.9,29183.524999999998,20274.85,8908.675,2020,September,30.526384321290866
SO - 0007139,In-Store,WARE-XYS1001,2020-06-18,2020-09-13,2020-09-23,2020-10-03,USD,8,45,1,16,6,0.1,1910.77,2418.7,13060.98,11464.619999999999,1596.3600000000006,2020,September,12.222360037301954
SO - 0007140,Distributor,WARE-MKL1006,2020-06-18,2020-09-13,2020-09-23,2020-09-27,USD,24,50,366,42,7,0.05,563.81,1025.1,6816.914999999999,3946.6699999999996,2870.2449999999994,2020,September,42.10474972916634
SO - 0007141,Online,WARE-XYS1001,2020-06-18,2020-09-13,2020-09-23,2020-09-26,USD,13,7,8,42,6,0.08,2174.35,2619.7,14460.743999999999,13046.099999999999,1414.6440000000002,2020,September,9.782650187293271
SO - 0007142,In-Store,WARE-PUJ1005,2020-06-18,2020-09-13,2020-09-20,2020-09-29,USD,8,44,316,8,3,0.05,932.37,1902.8,5422.98,2797.11,2625.8699999999994,2020,September,48.42116327185421
SO - 0007143,Wholesale,WARE-PUJ1005,2020-06-18,2020-09-13,2020-10-05,2020-10-10,USD,26,49,287,42,8,0.15,645.81,1025.1,6970.679999999999,5166.48,1804.1999999999998,2020,September,25.882697240441395
SO - 0007144,Distributor,WARE-XYS1001,2020-06-18,2020-09-13,2020-10-10,2020-10-16,USD,24,31,54,39,8,0.05,73.16,174.2,1323.9199999999998,585.28,738.6399999999999,2020,September,55.79189074868572
SO - 0007145,Wholesale,WARE-NMK1003,2020-06-18,2020-09-13,2020-09-16,2020-09-20,USD,26,3,130,27,7,0.08,1071.73,2492.4,16051.056,7502.110000000001,8548.946,2020,September,53.26095678689302
SO - 0007146,Distributor,WARE-PUJ1005,2020-06-18,2020-09-13,2020-09-16,2020-09-18,USD,23,2,284,41,1,0.05,529.3,1058.6,1005.6699999999998,529.3,476.3699999999999,2020,September,47.368421052631575
SO - 0007147,Online,WARE-UHY1004,2020-06-18,2020-09-13,2020-10-09,2020-10-12,USD,15,43,211,37,2,0.2,4218.59,6391.8,10226.880000000001,8437.18,1789.7000000000007,2020,September,17.49996088738697
SO - 0007148,Online,WARE-NMK1003,2020-06-18,2020-09-13,2020-10-04,2020-10-07,USD,14,47,153,16,8,0.08,1408.07,1983.2,14596.352,11264.56,3331.7920000000013,2020,September,22.826196572951936
SO - 0007149,Wholesale,WARE-PUJ1005,2020-06-18,2020-09-13,2020-09-23,2020-09-28,USD,27,13,308,36,8,0.2,5001.28,6411.9,41036.16,40010.24,1025.9200000000055,2020,September,2.5000389900029765
SO - 0007150,In-Store,WARE-UHY1004,2020-06-18,2020-09-13,2020-10-02,2020-10-06,USD,5,4,242,12,5,0.4,406.22,864.3,2592.9,2031.1000000000001,561.8,2020,September,21.666859500944884
SO - 0007151,Online,WARE-XYS1001,2020-06-18,2020-09-14,2020-10-07,2020-10-12,USD,17,50,47,44,2,0.08,520.99,964.8,1775.232,1041.98,733.252,2020,September,41.30457314874901
SO - 0007152,In-Store,WARE-NMK1003,2020-06-18,2020-09-14,2020-10-06,2020-10-09,USD,7,3,141,9,3,0.15,483.87,1051.9,2682.3450000000003,1451.6100000000001,1230.7350000000001,2020,September,45.88280031092197
SO - 0007153,Wholesale,WARE-NMK1003,2020-06-18,2020-09-14,2020-10-05,2020-10-08,USD,26,30,118,27,1,0.15,3210.64,4013.3,3411.3050000000003,3210.64,200.66500000000042,2020,September,5.8823529411764826
SO - 0007154,Online,WARE-NMK1003,2020-06-18,2020-09-14,2020-10-11,2020-10-19,USD,16,14,116,7,2,0.1,2974.4,6070.2,10926.36,5948.8,4977.56,2020,September,45.555518946840486
SO - 0007155,Online,WARE-XYS1001,2020-06-18,2020-09-14,2020-10-07,2020-10-12,USD,16,2,39,32,4,0.4,695.13,837.5,2010.0,2780.52,-770.52,2020,September,-38.33432835820895
SO - 0007156,Distributor,WARE-PUJ1005,2020-06-18,2020-09-14,2020-10-07,2020-10-08,USD,25,16,314,46,3,0.2,1148.11,2391.9,5740.560000000001,3444.33,2296.2300000000014,2020,September,40.00010451941972
SO - 0007157,Online,WARE-MKL1006,2020-06-18,2020-09-14,2020-09-29,2020-10-04,USD,14,4,346,18,6,0.3,1155.28,2686.7,11284.14,6931.68,4352.459999999999,2020,September,38.57148174340268
SO - 0007158,Distributor,WARE-UHY1004,2020-06-18,2020-09-14,2020-10-03,2020-10-10,USD,21,20,229,16,3,0.15,1884.04,2479.0,6321.45,5652.12,669.3299999999999,2020,September,10.588235294117645
SO - 0007159,Distributor,WARE-MKL1006,2020-06-18,2020-09-14,2020-09-21,2020-09-27,USD,21,16,343,21,6,0.08,384.58,938.0,5177.76,2307.48,2870.28,2020,September,55.434782608695656
SO - 0007160,Online,WARE-NMK1003,2020-06-18,2020-09-15,2020-10-05,2020-10-10,USD,20,48,139,45,5,0.2,2968.64,3906.1,15624.400000000001,14843.199999999999,781.2000000000025,2020,September,4.999871995084628
SO - 0007161,Online,WARE-UHY1004,2020-06-18,2020-09-15,2020-10-03,2020-10-13,USD,14,50,221,42,8,0.05,2402.35,2894.4,21997.44,19218.8,2778.6399999999994,2020,September,12.631651683104941
SO - 0007162,Distributor,WARE-NBV1002,2020-06-18,2020-09-15,2020-10-02,2020-10-08,USD,20,17,68,41,1,0.1,1249.42,2231.1,2007.99,1249.42,758.5699999999999,2020,September,37.77757857359847
SO - 0007163,In-Store,WARE-PUJ1005,2020-06-18,2020-09-15,2020-09-22,2020-10-01,USD,7,29,314,40,1,0.2,912.0,1112.2,889.7600000000001,912.0,-22.239999999999895,2020,September,-2.4995504405682314
SO - 0007164,In-Store,WARE-XYS1001,2020-06-18,2020-09-15,2020-10-12,2020-10-22,USD,6,2,9,39,8,0.05,1386.9,2311.5,17567.399999999998,11095.2,6472.199999999997,2020,September,36.84210526315788
SO - 0007165,In-Store,WARE-UHY1004,2020-06-18,2020-09-15,2020-10-12,2020-10-21,USD,6,13,246,6,3,0.05,497.14,938.0,2673.2999999999997,1491.42,1181.8799999999997,2020,September,44.210526315789465
SO - 0007166,In-Store,WARE-NBV1002,2020-06-18,2020-09-15,2020-09-24,2020-09-28,USD,3,14,82,34,5,0.15,2446.51,3651.5,15518.875,12232.550000000001,3286.324999999999,2020,September,21.17630949408381
SO - 0007167,Online,WARE-NMK1003,2020-06-18,2020-09-15,2020-09-21,2020-09-29,USD,17,48,104,44,3,0.3,681.79,1065.3,2237.1299999999997,2045.37,191.75999999999976,2020,September,8.571696772203662
SO - 0007168,Distributor,WARE-NMK1003,2020-03-10,2020-09-15,2020-10-04,2020-10-14,USD,24,29,142,7,1,0.2,137.35,167.5,134.0,137.35,-3.3499999999999943,2020,September,-2.4999999999999956
SO - 0007169,In-Store,WARE-MKL1006,2020-06-18,2020-09-15,2020-10-06,2020-10-15,USD,1,44,338,43,8,0.05,514.69,1118.9,8503.64,4117.52,4386.119999999999,2020,September,51.5793236778603
SO - 0007170,Online,WARE-UHY1004,2020-06-18,2020-09-16,2020-09-28,2020-10-03,USD,13,42,260,22,5,0.08,1910.3,2894.4,13314.24,9551.5,3762.74,2020,September,28.261019780325427
SO - 0007171,In-Store,WARE-NMK1003,2020-06-18,2020-09-16,2020-09-25,2020-09-29,USD,10,5,129,28,4,0.2,3260.35,5621.3,17988.16,13041.4,4946.76,2020,September,27.500088947396513
SO - 0007172,In-Store,WARE-PUJ1005,2020-06-18,2020-09-16,2020-10-12,2020-10-19,USD,8,46,312,27,6,0.2,95.21,194.3,932.6400000000002,571.26,361.3800000000002,2020,September,38.74806999485333
SO - 0007173,Wholesale,WARE-PUJ1005,2020-06-18,2020-09-16,2020-10-03,2020-10-08,USD,28,48,278,23,5,0.05,869.33,1159.1,5505.724999999999,4346.650000000001,1159.074999999999,2020,September,21.052177506141316
SO - 0007174,In-Store,WARE-PUJ1005,2020-06-18,2020-09-16,2020-09-22,2020-09-23,USD,4,34,280,24,5,0.05,1118.7,1896.1,9006.475,5593.5,3412.9750000000004,2020,September,37.89468132649011
SO - 0007175,Distributor,WARE-PUJ1005,2020-06-18,2020-09-16,2020-10-02,2020-10-07,USD,24,33,282,26,8,0.1,824.9,1018.4,7332.48,6599.2,733.2799999999997,2020,September,10.000436414419129
SO - 0007176,Online,WARE-XYS1001,2020-06-18,2020-09-16,2020-10-14,2020-10-23,USD,13,17,43,34,4,0.05,3792.87,5125.5,19476.899999999998,15171.48,4305.419999999998,2020,September,22.10526315789473
SO - 0007177,Wholesale,WARE-UHY1004,2020-06-18,2020-09-16,2020-10-10,2020-10-14,USD,27,32,236,16,4,0.3,508.13,1058.6,2964.0799999999995,2032.52,931.5599999999995,2020,September,31.428301530323054
SO - 0007178,In-Store,WARE-NMK1003,2020-06-18,2020-09-16,2020-10-13,2020-10-23,USD,4,8,105,16,1,0.05,508.13,1058.6,1005.6699999999998,508.13,497.53999999999985,2020,September,49.473485338132775
SO - 0007179,In-Store,WARE-PUJ1005,2020-06-18,2020-09-16,2020-10-12,2020-10-14,USD,12,1,324,7,6,0.1,147.67,194.3,1049.2200000000003,886.02,163.20000000000027,2020,September,15.554411848801989
SO - 0007180,In-Store,WARE-MKL1006,2020-06-18,2020-09-16,2020-09-26,2020-10-02,USD,9,1,352,1,1,0.05,841.52,1051.9,999.3050000000001,841.52,157.78500000000008,2020,September,15.789473684210535
SO - 0007181,Distributor,WARE-PUJ1005,2020-06-18,2020-09-17,2020-10-10,2020-10-17,USD,24,21,303,22,7,0.08,673.35,897.8,5781.831999999999,4713.45,1068.3819999999996,2020,September,18.478260869565215
SO - 0007182,In-Store,WARE-PUJ1005,2020-06-18,2020-09-17,2020-10-12,2020-10-15,USD,8,23,318,4,1,0.15,809.96,1051.9,894.115,809.96,84.15499999999997,2020,September,9.412100233191477
SO - 0007183,Distributor,WARE-XYS1001,2020-06-18,2020-09-17,2020-09-24,2020-10-02,USD,24,13,3,34,3,0.05,222.44,268.0,763.8,667.3199999999999,96.48000000000002,2020,September,12.631578947368425
SO - 0007184,Online,WARE-NMK1003,2020-06-18,2020-09-17,2020-09-29,2020-10-05,USD,19,7,88,46,1,0.1,1217.12,1963.1,1766.79,1217.12,549.6700000000001,2020,September,31.11122431075567
SO - 0007185,In-Store,WARE-NMK1003,2020-06-18,2020-09-17,2020-09-27,2020-09-28,USD,3,45,101,31,3,0.05,771.84,1715.2,4888.32,2315.52,2572.7999999999997,2020,September,52.63157894736842
SO - 0007186,Distributor,WARE-MKL1006,2020-06-18,2020-09-17,2020-10-05,2020-10-11,USD,21,41,331,20,4,0.15,1508.3,2251.2,7654.079999999999,6033.2,1620.8799999999992,2020,September,21.1766796270747
SO - 0007187,Wholesale,WARE-XYS1001,2020-06-18,2020-09-17,2020-09-22,2020-09-26,USD,26,12,3,7,8,0.08,588.13,1031.8,7594.048,4705.04,2889.008,2020,September,38.04305687822884
SO - 0007188,In-Store,WARE-NBV1002,2020-06-18,2020-09-17,2020-09-30,2020-10-08,USD,6,14,66,30,2,0.2,205.02,241.2,385.92,410.04,-24.120000000000005,2020,September,-6.250000000000002
SO - 0007189,Online,WARE-PUJ1005,2020-06-18,2020-09-17,2020-09-19,2020-09-21,USD,15,18,328,10,4,0.2,1142.48,2331.6,7461.12,4569.92,2891.2,2020,September,38.7502144450163
SO - 0007190,Distributor,WARE-MKL1006,2020-06-18,2020-09-17,2020-10-05,2020-10-10,USD,21,49,366,28,3,0.2,721.19,1045.2,2508.4800000000005,2163.57,344.9100000000003,2020,September,13.749760811327985
SO - 0007191,In-Store,WARE-XYS1001,2020-06-18,2020-09-18,2020-09-24,2020-10-04,USD,11,12,45,25,4,0.1,722.73,1078.7,3883.32,2890.92,992.4000000000001,2020,September,25.555452550910047
SO - 0007192,Distributor,WARE-PUJ1005,2020-06-18,2020-09-18,2020-09-23,2020-09-29,USD,22,2,319,8,3,0.1,173.13,254.6,687.42,519.39,168.02999999999997,2020,September,24.443571615606178
SO - 0007193,In-Store,WARE-MKL1006,2020-06-18,2020-09-18,2020-10-04,2020-10-07,USD,7,4,354,35,2,0.08,4323.11,5688.3,10466.472000000002,8646.22,1820.2520000000022,2020,September,17.391266130554804
SO - 0007194,Online,WARE-UHY1004,2020-06-18,2020-09-18,2020-10-14,2020-10-23,USD,13,4,225,33,2,0.05,783.36,1058.6,2011.3399999999997,1566.72,444.61999999999966,2020,September,22.10566090268178
SO - 0007195,Wholesale,WARE-XYS1001,2020-06-18,2020-09-18,2020-10-11,2020-10-16,USD,28,25,17,12,5,0.1,726.01,864.3,3889.35,3630.05,259.2999999999997,2020,September,6.666923779037622
SO - 0007196,In-Store,WARE-XYS1001,2020-06-18,2020-09-18,2020-09-25,2020-10-02,USD,3,48,15,1,1,0.08,128.91,174.2,160.264,128.91,31.354000000000013,2020,September,19.563969450406834
SO - 0007197,Wholesale,WARE-PUJ1005,2020-06-18,2020-09-18,2020-10-07,2020-10-16,USD,28,25,316,20,4,0.05,469.74,1145.7,4353.66,1878.96,2474.7,2020,September,56.84182963299844
SO - 0007198,In-Store,WARE-MKL1006,2020-06-18,2020-09-18,2020-10-05,2020-10-11,USD,6,26,345,19,4,0.08,498.48,804.0,2958.7200000000003,1993.92,964.8000000000002,2020,September,32.60869565217392
SO - 0007199,Wholesale,WARE-NMK1003,2020-06-18,2020-09-18,2020-10-03,2020-10-10,USD,28,13,95,13,8,0.1,663.3,1005.0,7236.0,5306.4,1929.6000000000004,2020,September,26.66666666666667
SO - 0007200,Online,WARE-XYS1001,2020-06-18,2020-09-18,2020-09-22,2020-09-25,USD,15,32,28,42,5,0.05,175.67,254.6,1209.35,878.3499999999999,331.0,2020,September,27.370074833588294
SO - 0007201,Online,WARE-MKL1006,2020-06-18,2020-09-18,2020-10-14,2020-10-19,USD,18,44,366,13,2,0.2,2296.63,3959.7,6335.52,4593.26,1742.2600000000002,2020,September,27.49987372780766
SO - 0007202,Wholesale,WARE-XYS1001,2020-06-18,2020-09-19,2020-10-10,2020-10-12,USD,28,19,21,29,5,0.05,583.17,911.2,4328.2,2915.85,1412.35,2020,September,32.631347904440645
SO - 0007203,Distributor,WARE-UHY1004,2020-06-18,2020-09-19,2020-10-06,2020-10-12,USD,22,46,218,26,3,0.4,1315.55,2579.5,4643.099999999999,3946.6499999999996,696.4499999999998,2020,September,14.999676939975446
SO - 0007204,In-Store,WARE-NMK1003,2020-06-18,2020-09-19,2020-10-14,2020-10-21,USD,1,7,102,19,4,0.2,134.4,227.8,728.96,537.6,191.36,2020,September,26.251097453906937
SO - 0007205,Wholesale,WARE-XYS1001,2020-06-18,2020-09-19,2020-10-06,2020-10-15,USD,26,5,10,41,2,0.1,712.88,938.0,1688.4,1425.76,262.6400000000001,2020,September,15.55555555555556
SO - 0007206,In-Store,WARE-NMK1003,2020-06-18,2020-09-19,2020-10-16,2020-10-21,USD,4,41,112,33,2,0.08,579.55,1159.1,2132.744,1159.1,973.6440000000002,2020,September,45.652173913043484
SO - 0007207,Online,WARE-XYS1001,2020-06-18,2020-09-19,2020-09-22,2020-09-29,USD,18,28,27,45,1,0.1,2964.75,3953.0,3557.7000000000003,2964.75,592.9500000000003,2020,September,16.666666666666675
SO - 0007208,Online,WARE-NMK1003,2020-06-18,2020-09-19,2020-09-23,2020-10-03,USD,19,31,141,30,2,0.15,1034.75,1916.2,3257.54,2069.5,1188.04,2020,September,36.470465443248585
SO - 0007209,Online,WARE-NMK1003,2020-06-18,2020-09-19,2020-09-29,2020-10-08,USD,13,37,111,11,4,0.1,2099.24,2499.1,8996.76,8396.96,599.8000000000011,2020,September,6.666844508467505
SO - 0007210,In-Store,WARE-MKL1006,2020-06-18,2020-09-20,2020-10-07,2020-10-11,USD,8,45,348,32,1,0.05,1546.63,2666.6,2533.27,1546.63,986.6399999999999,2020,September,38.94728947171047
SO - 0007211,In-Store,WARE-MKL1006,2020-06-18,2020-09-20,2020-10-16,2020-10-19,USD,2,28,366,4,2,0.05,3774.78,6291.3,11953.47,7549.56,4403.909999999999,2020,September,36.84210526315789
